--- Log Capture Start: 20260403_175219 ---
04-03 16:46:35.444 D/BleProximity: 📡 EMA 信号: -56 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:35.657 D/BleProximity: 📡 EMA 信号: -56 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:35.869 D/BleProximity: 📡 EMA 信号: -56 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:36.082 D/BleProximity: 📡 EMA 信号: -57 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:36.294 D/BleProximity: 📡 EMA 信号: -56 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:36.508 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:36.720 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:36.938 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:37.148 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:37.351 D/BleProximity: 📡 EMA 信号: -54 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:37.559 D/BleProximity: 📡 EMA 信号: -53 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:37.769 D/BleProximity: 📡 EMA 信号: -54 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:37.971 D/BleProximity: 📡 EMA 信号: -54 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:38.183 D/BleProximity: 📡 EMA 信号: -54 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:38.391 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:38.606 D/BleProximity: 📡 EMA 信号: -55 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:38.814 D/BleProximity: 📡 EMA 信号: -56 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:39.033 D/BleProximity: 📡 EMA 信号: -57 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:39.246 D/BleProximity: 📡 EMA 信号: -58 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:39.463 D/BleProximity: 📡 EMA 信号: -60 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:39.674 D/BleProximity: 📡 EMA 信号: -63 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:39.884 D/BleProximity: 📡 EMA 信号: -63 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:40.090 D/BleProximity: 📡 EMA 信号: -62 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:40.302 D/BleProximity: 📡 EMA 信号: -62 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:40.513 D/BleProximity: 📡 EMA 信号: -62 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:40.725 D/BleProximity: 📡 EMA 信号: -63 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:40.942 D/BleProximity: 📡 EMA 信号: -64 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:41.159 D/BleProximity: 📡 EMA 信号: -65 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:41.370 D/BleProximity: 📡 EMA 信号: -66 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:41.585 D/BleProximity: 📡 EMA 信号: -67 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:41.799 D/BleProximity: 📡 EMA 信号: -67 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:42.013 D/BleProximity: 📡 EMA 信号: -66 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:42.227 D/BleProximity: 📡 EMA 信号: -66 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:42.441 D/BleProximity: 📡 EMA 信号: -65 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:42.655 D/BleProximity: 📡 EMA 信号: -64 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:42.866 D/BleProximity: 📡 EMA 信号: -65 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:43.081 D/BleProximity: 📡 EMA 信号: -67 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:43.295 D/BleProximity: 📡 EMA 信号: -68 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:43.521 D/BleProximity: 📡 EMA 信号: -66 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:43.729 D/BleProximity: 📡 EMA 信号: -63 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:43.932 D/BleProximity: 📡 EMA 信号: -62 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:44.149 D/BleProximity: 📡 EMA 信号: -61 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:44.355 D/BleProximity: 📡 EMA 信号: -61 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:44.570 D/BleProximity: 📡 EMA 信号: -61 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:44.788 D/BleProximity: 📡 EMA 信号: -61 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:44.999 D/BleProximity: 📡 EMA 信号: -61 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:45.213 D/BleProximity: 📡 EMA 信号: -62 | 落锁阈值:-88.0 | 解锁阈值:-86.0
04-03 16:46:45.425 D/BleProximity: 📡 EMA 信号: -63 | 落锁阈值:-88.0 | 解锁阈值:-86.0
